,embedding method,dimension,clustering method,modularity,permanence
57,../datasets/embedding_results/football_sparse_ua.txt,10.0,agglomerative,0.599917768629,0.294443849331
58,../datasets/embedding_results/football_sparse_ua.txt,11.0,kmeans,0.601519816696,0.311377951811
59,../datasets/embedding_results/football_sparse_ua.txt,11.0,agglomerative,0.592309370917,0.281873783292
60,../datasets/embedding_results/football_sparse_ua.txt,12.0,kmeans,0.606895459711,0.316790727056
61,../datasets/embedding_results/football_sparse_ua.txt,12.0,agglomerative,0.577944162504,0.278541786576
62,../datasets/embedding_results/football_sparse_ua.txt,13.0,kmeans,0.582195444542,0.258404480033
63,../datasets/embedding_results/football_sparse_ua.txt,13.0,agglomerative,0.603547658269,0.300297929334
64,../datasets/embedding_results/football_sparse_ua.txt,14.0,kmeans,0.569848763469,0.294108336493
65,../datasets/embedding_results/football_sparse_ua.txt,14.0,agglomerative,0.603853697351,0.323457439186
66,../datasets/embedding_results/football_sparse_ua.txt,20.0,kmeans,0.508792635901,0.222122329152
67,../datasets/embedding_results/football_sparse_ua.txt,20.0,agglomerative,0.570058999013,0.290472326106
68,../datasets/embedding_results/football_sparse_ua.txt,30.0,kmeans,0.409042523465,0.109752549803
69,../datasets/embedding_results/football_sparse_ua.txt,30.0,agglomerative,0.496453938457,0.205791907735
70,../datasets/embedding_results/football_sparse_ua.txt,40.0,kmeans,0.249839662133,-0.149601508741
71,../datasets/embedding_results/football_sparse_ua.txt,40.0,agglomerative,0.278250733828,-0.267204657794
72,../datasets/embedding_results/football_sparse_ua.txt,50.0,kmeans,0.131176334397,-0.323243988631
73,../datasets/embedding_results/football_sparse_ua.txt,50.0,agglomerative,0.158407159718,-0.331322092107
74,../datasets/embedding_results/football_sparse_ua.txt,100.0,kmeans,0.192811275012,-0.303391694422
75,../datasets/embedding_results/football_sparse_ua.txt,100.0,agglomerative,0.158407159718,-0.331322092107
