,embedding method,dimension,clustering method,modularity,permanence
47,../datasets/embedding_results/others_embedding/isomap_karateTest.txt,30.0,agglomerative,0.31697896121,0.223747338302
48,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,1.0,kmeans,0.366042077581,0.203034921859
49,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,1.0,agglomerative,0.366042077581,0.203034921859
50,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,2.0,kmeans,0.351331360947,0.19019931857
51,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,2.0,agglomerative,0.375986193294,0.261988654537
52,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,3.0,kmeans,0.346071663379,0.178168792289
53,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,3.0,agglomerative,0.260272846811,0.145232804771
54,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,4.0,kmeans,0.434335963182,0.29996675652
55,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,4.0,agglomerative,0.434335963182,0.29996675652
56,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,5.0,kmeans,0.293145956607,0.153557440133
57,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,5.0,agglomerative,0.236111111111,0.00803367483095
58,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,6.0,kmeans,0.176446416831,0.0314785373361
59,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,6.0,agglomerative,0.155078895464,-0.0939005662819
60,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,7.0,kmeans,0.0468441814596,-0.0388823449263
61,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,7.0,agglomerative,0.0663214990138,-0.0744271665361
62,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,8.0,kmeans,0.0938527284681,-0.168735928129
63,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,8.0,agglomerative,0.0447896120973,-0.185117646373
64,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,9.0,kmeans,0.0921268902038,-0.0360305472113
65,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,9.0,agglomerative,-0.0765121630506,-0.0363836711155
66,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,10.0,kmeans,-0.0153681788297,-0.127950788158
67,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,10.0,agglomerative,-0.0696088099934,-0.0694736264538
68,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,20.0,kmeans,0.0086291913215,0.000911979555375
69,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,20.0,agglomerative,-0.0789776462853,-0.051213429694
70,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,30.0,kmeans,0.0350098619329,0.0
71,../datasets/embedding_results/others_embedding/laplacian_eigenmaps_karateTest.txt,30.0,agglomerative,0.0102728468113,0.0
72,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,1.0,kmeans,-0.00123274161736,-0.147781687827
73,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,1.0,agglomerative,-0.0195595003287,-0.181870021432
74,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,2.0,kmeans,-0.0281886916502,-0.206675785287
75,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,2.0,agglomerative,-0.0321334648258,-0.0739142433563
76,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,3.0,kmeans,0.0112590401052,-0.0516370550593
77,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,3.0,agglomerative,0.038379355687,-0.0138172973086
78,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,4.0,kmeans,0.0240795529257,-0.0294494870468
79,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,4.0,agglomerative,0.038379355687,-0.0138172973086
80,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,5.0,kmeans,0.038379355687,-0.0138172973086
81,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,5.0,agglomerative,0.038379355687,-0.0138172973086
82,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,6.0,kmeans,0.038379355687,-0.0138172973086
83,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,6.0,agglomerative,0.0240795529257,-0.0294494870468
84,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,7.0,kmeans,-0.0103550295858,-0.118494504229
85,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,7.0,agglomerative,-0.0103550295858,-0.118494504229
86,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,8.0,kmeans,-0.0103550295858,-0.118494504229
87,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,8.0,agglomerative,-0.0103550295858,-0.118494504229
88,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,9.0,kmeans,-0.0103550295858,-0.118494504229
89,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,9.0,agglomerative,-0.0103550295858,-0.118494504229
90,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,10.0,kmeans,0.0890039447732,0.0649074194006
91,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,10.0,agglomerative,0.0890039447732,0.0649074194006
92,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,20.0,kmeans,0.0890039447732,0.0649074194006
93,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,20.0,agglomerative,0.0890039447732,0.0649074194006
94,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,30.0,kmeans,0.0890039447732,0.0649074194006
95,../datasets/embedding_results/others_embedding/lpp_karateTest.txt,30.0,agglomerative,0.0890039447732,0.0649074194006
96,../datasets/embedding_results/others_embedding/pca_karateTest.txt,1.0,kmeans,0.257560815253,0.0532122662968
97,../datasets/embedding_results/others_embedding/pca_karateTest.txt,1.0,agglomerative,0.282790927022,0.117172910372
98,../datasets/embedding_results/others_embedding/pca_karateTest.txt,2.0,kmeans,0.235124917817,0.0312164103508
99,../datasets/embedding_results/others_embedding/pca_karateTest.txt,2.0,agglomerative,0.235124917817,0.0312164103508
100,../datasets/embedding_results/others_embedding/pca_karateTest.txt,3.0,kmeans,0.235124917817,0.0312164103508
101,../datasets/embedding_results/others_embedding/pca_karateTest.txt,3.0,agglomerative,0.235124917817,0.0312164103508
102,../datasets/embedding_results/others_embedding/pca_karateTest.txt,4.0,kmeans,0.214907955293,-0.00683329105309
103,../datasets/embedding_results/others_embedding/pca_karateTest.txt,4.0,agglomerative,0.0663214990138,-0.0744271665361
104,../datasets/embedding_results/others_embedding/pca_karateTest.txt,5.0,kmeans,0.235124917817,0.0312164103508
105,../datasets/embedding_results/others_embedding/pca_karateTest.txt,5.0,agglomerative,0.164119000657,-0.0033716383738
106,../datasets/embedding_results/others_embedding/pca_karateTest.txt,6.0,kmeans,0.235124917817,0.0312164103508
107,../datasets/embedding_results/others_embedding/pca_karateTest.txt,6.0,agglomerative,0.16855687048,-0.0238515974662
108,../datasets/embedding_results/others_embedding/pca_karateTest.txt,7.0,kmeans,0.235124917817,0.0312164103508
109,../datasets/embedding_results/others_embedding/pca_karateTest.txt,7.0,agglomerative,0.235124917817,0.0312164103508
110,../datasets/embedding_results/others_embedding/pca_karateTest.txt,8.0,kmeans,0.16855687048,-0.0238515974662
111,../datasets/embedding_results/others_embedding/pca_karateTest.txt,8.0,agglomerative,0.235124917817,0.0312164103508
112,../datasets/embedding_results/others_embedding/pca_karateTest.txt,9.0,kmeans,0.235124917817,0.0312164103508
113,../datasets/embedding_results/others_embedding/pca_karateTest.txt,9.0,agglomerative,0.235124917817,0.0312164103508
114,../datasets/embedding_results/others_embedding/pca_karateTest.txt,10.0,kmeans,0.235124917817,0.0312164103508
115,../datasets/embedding_results/others_embedding/pca_karateTest.txt,10.0,agglomerative,0.235124917817,0.0312164103508
116,../datasets/embedding_results/others_embedding/pca_karateTest.txt,20.0,kmeans,0.235124917817,0.0312164103508
117,../datasets/embedding_results/others_embedding/pca_karateTest.txt,20.0,agglomerative,0.235124917817,0.0312164103508
118,../datasets/embedding_results/others_embedding/pca_karateTest.txt,30.0,kmeans,0.235124917817,0.0312164103508
119,../datasets/embedding_results/others_embedding/pca_karateTest.txt,30.0,agglomerative,0.235124917817,0.0312164103508
120,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,1.0,kmeans,0.0699375410914,-0.306141040615
121,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,1.0,agglomerative,0.0699375410914,-0.306141040615
122,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,2.0,kmeans,0.0447896120973,-0.185850156169
123,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,2.0,agglomerative,0.099523339908,0.0571335141722
124,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,3.0,kmeans,-0.0590072320842,-0.285805480641
125,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,3.0,agglomerative,-0.0493918474688,-0.29230564198
126,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,4.0,kmeans,-0.0411735700197,-0.304751964944
127,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,4.0,agglomerative,0.0801282051282,-0.1563304575
128,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,5.0,kmeans,0.0268737672584,-0.23130991908
129,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,5.0,agglomerative,-0.0316403681788,-0.340382622917
130,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,6.0,kmeans,-0.043228139382,-0.341550297507
131,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,6.0,agglomerative,0.0800460223537,-0.201585479203
132,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,7.0,kmeans,0.0958251150559,-0.118416877276
133,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,7.0,agglomerative,0.0869493754109,-0.130061939352
134,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,8.0,kmeans,0.099523339908,-0.0989494548901
135,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,8.0,agglomerative,0.0701840894149,-0.170603359568
136,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,9.0,kmeans,0.307856673241,0.127016812069
137,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,9.0,agglomerative,0.276051939513,0.0703865630406
138,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,10.0,kmeans,0.0908941485865,-0.17512469701
139,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,10.0,agglomerative,0.260601577909,0.0327905556686
140,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,20.0,kmeans,0.182692307692,-0.0563075722703
141,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,20.0,agglomerative,0.225591715976,0.028293410605
142,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,30.0,kmeans,0.235124917817,0.0312164103508
143,../datasets/embedding_results/others_embedding/tsne_karateTest.txt,30.0,agglomerative,0.235124917817,0.0312164103508
144,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,1.0,kmeans,0.448882314267,0.350269124046
145,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,1.0,agglomerative,0.448882314267,0.350269124046
146,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,2.0,kmeans,0.448882314267,0.350269124046
147,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,2.0,agglomerative,0.448882314267,0.350269124046
148,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,3.0,kmeans,0.272600262985,0.224549283903
149,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,3.0,agglomerative,0.283201840894,0.204072176495
150,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,4.0,kmeans,0.189760026298,0.107069250448
151,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,4.0,agglomerative,0.12664365549,0.0471906382087
152,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,5.0,kmeans,0.179404996713,0.0821908834573
153,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,5.0,agglomerative,0.127958579882,0.0660750953679
154,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,6.0,kmeans,0.189760026298,0.107069250448
155,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,6.0,agglomerative,0.127958579882,0.0660750953679
156,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,7.0,kmeans,0.108645627876,0.0300105835319
157,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,7.0,agglomerative,0.142176199869,0.0449462053879
158,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,8.0,kmeans,0.127958579882,0.0660750953679
159,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,8.0,agglomerative,0.0310650887574,0.042995803753
160,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,9.0,kmeans,0.0709237343853,0.0365300033718
161,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,9.0,agglomerative,0.168885601578,0.106763588313
162,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,10.0,kmeans,-0.0148750821828,-0.0146114020656
163,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,10.0,agglomerative,0.108645627876,0.0822856290729
164,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,20.0,kmeans,0.0465976331361,0.0566295379005
165,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,20.0,agglomerative,0.0492274819198,0.0
166,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,30.0,kmeans,0.0492274819198,0.0
167,../datasets/embedding_results/others_embedding/randomwalk_laplacian_karateTest.txt,30.0,agglomerative,0.0480769230769,0.0
